code,name,series,element,tagname,wishlist,gen,owner,fought,frame,custom_frame,3D,morph,glow,bg,attack,defense,speed,hp,moves,level
o2j9hr,Shinobu Oshino,Bakemonogatari,light,N/A,172,938,N/A,N/A,0,N/A,false,false,N/A,N/A,53,41,60,266,"Ser, Dru",1
o2iz7u,Mary Kim,Lookism,metal,loki,12,810,N/A,N/A,0,N/A,false,false,N/A,N/A,41,44,46,240,"Hol, Alm",1
o2iv3h,Renji Yomo,Tokyo Ghoul,wind,N/A,11,717,N/A,N/A,0,N/A,false,false,N/A,N/A,56,47,44,239,"Ban, Alm",1
o2ijna,Poliwag,Pokemon Generation I,wood,N/A,4,894,N/A,N/A,0,N/A,false,false,N/A,N/A,94,64,43,280,"Dru, Tim",1
o2i929,Yunaka,Fire Emblem Engage,wind,N/A,13,952,N/A,N/A,0,N/A,false,false,N/A,N/A,45,50,53,246,"Bod, For",1
o2i47h,Aoshi Tokimitsu,Blue Lock,ice,blue,14,841,N/A,N/A,0,N/A,false,false,N/A,N/A,45,49,45,241,"Spi, Vor",1
o2i27f,Camu - Crocotta,Punishing: Gray Raven,metal,N/A,9,1093,N/A,N/A,0,N/A,false,false,N/A,N/A,43,50,46,240,"Cos, Ven",1
o2hxde,Naveed,Dragalia Lost,wood,low,0,49,N/A,N/A,0,N/A,false,false,N/A,N/A,51,51,43,285,"Cos, Eth",1
o2ht6k,Madame Shan,Fullmetal Alchemist,earth,low,0,81,N/A,N/A,0,N/A,false,false,N/A,N/A,52,74,55,307,"Tri, Tim",1
o2hs84,Don Kanonji,Bleach,earth,bleach,3,1729,N/A,N/A,0,N/A,false,false,N/A,N/A,60,62,46,286,"Ato, Alm",1
o2hr8c,Yusuke Urameshi,Yu Yu Hakusho,wood,N/A,54,911,N/A,N/A,0,N/A,false,false,N/A,N/A,59,55,51,274,"Nec, Ref",1
o2hgyn,Saki Saki,"Girlfriend, Girlfriend",earth,N/A,16,674,N/A,N/A,0,N/A,false,false,N/A,N/A,53,40,43,244,"Tau, Hyp",1
o2g3jg,Morgiana,Grimlight,void,low,2,89,N/A,N/A,0,N/A,false,false,N/A,N/A,76,69,56,234,"Mim, Ref",1
o2g1z7,Alice,NIKKE,wood,N/A,11,1121,N/A,N/A,0,N/A,false,false,N/A,N/A,61,54,60,243,"Hel, Ban",1
o2f4dt,Tsubaki Sawabe,Your Lie in April,light,N/A,20,556,N/A,N/A,0,N/A,false,false,N/A,N/A,44,47,50,265,"Out, Tau",1
o2f339,Lucoa,Miss Kobayashi's Dragon Maid,metal,N/A,122,1025,N/A,N/A,0,N/A,false,false,N/A,N/A,41,53,58,234,"Roc, Alm",1
nu1i61,Shanks,One Piece,wood,low,392,72,N/A,N/A,0,N/A,true,false,N/A,N/A,54,57,47,274,"Wil, Tem",1
o2f1sa,Arataka Reigen,Mob Psycho 100,metal,N/A,183,981,N/A,N/A,0,N/A,false,false,N/A,N/A,58,53,75,231,"Tem, Ven",1
n6v10v,Jeanne d'Arc,Fate/Apocrypha,wind,N/A,118,1820,N/A,N/A,0,N/A,false,false,N/A,N/A,40,40,41,234,"Ser, Dra",1
n7hgwt,Homelander,The Boys,earth,N/A,119,1656,N/A,N/A,0,N/A,false,false,N/A,N/A,40,51,40,240,"Bli, Sha",1
n7r6gv,Takashi Mitsuya,Tokyo Revengers,ice,tokyo,133,624,N/A,N/A,0,N/A,false,false,N/A,N/A,42,44,40,301,"Vor, Dru",1
n67dkg,Alice Synthesis Thirty,SAO: Alicization,metal,N/A,145,308,N/A,N/A,0,N/A,false,false,N/A,N/A,40,40,40,225,"Alm, Out",1
nuqeu0,Tsunade,Naruto,light,N/A,213,1259,N/A,N/A,0,N/A,false,false,N/A,N/A,43,51,83,232,"Roc, Tim",1
n65qw1,Yuno Gasai,The Future Diary,wood,N/A,282,1741,N/A,N/A,0,N/A,false,false,N/A,N/A,40,53,50,271,"Mys, Rot",1
n6h1m1,Kusuo Saiki,The Disastrous Life of Saiki K.,light,N/A,362,867,N/A,N/A,0,N/A,false,false,N/A,N/A,40,40,42,225,"Pur, Bod",1
o2ezlm,Bocchan,The Duke of Death and His Maid,earth,low,5,98,N/A,N/A,0,N/A,false,false,N/A,N/A,40,51,40,239,"Spi, Spi",1
o2eqv4,Lynx,Fortnite,ice,N/A,5,423,N/A,N/A,0,N/A,false,false,N/A,N/A,55,46,40,267,"Cos, Eth",1
o2enh0,Kayden,Eleceed,void,N/A,123,1094,N/A,N/A,0,N/A,false,false,N/A,N/A,56,58,50,238,"Ato, For",1
o2em5c,Akaza,Demon Slayer,wood,slayer,261,647,N/A,N/A,0,N/A,false,false,N/A,N/A,59,50,46,265,"Alm, Und",1
o2een9,Tanjuurou Kamado,Demon Slayer,fire,slayer,18,614,N/A,N/A,0,N/A,false,false,N/A,N/A,42,59,56,235,"Sha, Tem",1
o2e1zy,Sousuke Aizen,Bleach,fire,bleach,404,1634,N/A,N/A,0,N/A,false,false,N/A,N/A,59,41,54,258,"Out, Dru",1
o2dk13,Akali,League of Legends,void,N/A,104,1713,N/A,N/A,0,N/A,false,false,N/A,N/A,60,49,41,266,"Rot, Dra",1
o2db0y,Low Tier God,Memes,wind,N/A,36,992,N/A,N/A,0,N/A,false,false,N/A,N/A,51,55,57,302,"Ref, Tim",1
o2d4rv,Volume,NIKKE,wood,N/A,17,1283,N/A,N/A,0,N/A,false,false,N/A,N/A,59,69,40,234,"Nec, Hol",1
o2cvzl,Quill,The Legend of Zelda: The Wind Waker,metal,low,0,62,N/A,N/A,0,N/A,false,false,N/A,N/A,56,73,58,257,"For, Rol",1
o2crda,Kunai Nakasato,Nijisanji EN,light,N/A,8,1146,N/A,N/A,0,N/A,false,false,N/A,N/A,44,42,49,257,"Spi, Und",1
o2cmec,Suzy,Miss A,fire,N/A,8,1134,N/A,N/A,0,N/A,false,false,N/A,N/A,55,49,46,251,"Dra, Alm",1
o2cl8x,Tamaki Suoh,Ouran High School Host Club,metal,N/A,109,1561,N/A,N/A,0,N/A,false,false,N/A,N/A,53,40,55,258,"Dra, Alm",1
o2c8t7,Jack the Ripper,Record of Ragnarok,void,N/A,65,1433,N/A,N/A,0,N/A,false,false,N/A,N/A,56,53,60,234,"Bli, Roc",1
o2b4r6,Kako Kurai,Hitoribocchi no Marumaru Seikatsu,wood,low,1,45,N/A,N/A,0,N/A,false,false,N/A,N/A,78,45,57,257,"Pur, Ato",1
o2az72,Altair,Re:CREATORS,metal,N/A,23,1373,N/A,N/A,0,N/A,false,false,N/A,N/A,40,41,58,241,"For, Spi",1
o2aucg,Sailor Moon,Sailor Moon,light,N/A,241,1479,N/A,N/A,0,N/A,false,false,N/A,N/A,53,58,41,272,"Ban, Spi",1
o2atah,Su Yan,Martial Peak,wind,N/A,13,342,N/A,N/A,0,N/A,false,false,N/A,N/A,40,45,59,269,"Spi, Tem",1
o2aob9,Doppio Dropscythe,Nijisanji EN,void,N/A,51,632,N/A,N/A,0,N/A,false,false,N/A,N/A,57,58,55,271,"Und, Vis",1
o2ajwx,Tuxedo Mask,Sailor Moon,ice,N/A,31,1071,N/A,N/A,0,N/A,false,false,N/A,N/A,59,65,97,232,"Spi, Hol",1
o2ah6o,Scaramouche,Genshin Impact,wood,genshit,625,865,N/A,N/A,0,N/A,false,false,N/A,N/A,54,55,69,280,"Wil, Out",1
o2afu1,KIM,OMORI,metal,N/A,8,1339,N/A,N/A,0,N/A,false,false,N/A,N/A,40,79,41,282,"Rot, Pur",1
o2ab43,Mayuri Hanyuu,2.5 Dimensional Seduction,void,N/A,9,1583,N/A,N/A,0,N/A,false,false,N/A,N/A,47,61,51,257,"Dra, Tem",1
o2aagr,Lugh Tuatha De,The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,wind,N/A,30,897,N/A,N/A,0,N/A,false,false,N/A,N/A,64,57,42,236,"Sha, Hol",1
o2a1ie,Monkey D. Dragon,One Piece,wind,N/A,29,1501,N/A,N/A,0,N/A,false,false,N/A,N/A,52,56,47,259,"Alm, Ref",1
o29xk1,Yuu Nishinoya,Haikyu!!,earth,N/A,205,1696,N/A,N/A,0,N/A,false,false,N/A,N/A,40,55,47,287,"Pur, Ser",1
o29npf,Sumika Warakubami,Kakegurui,wood,low,5,33,N/A,N/A,0,N/A,false,false,N/A,N/A,45,50,60,244,"Nec, Ref",1
o29m6w,Yoshino Koiwai,Masamune-kun's Revenge,wind,N/A,9,453,N/A,N/A,0,N/A,false,false,N/A,N/A,55,48,49,231,"Tem, Roc",1
o29hiz,Nurse Joy,Pokemon People,ice,N/A,5,1563,N/A,N/A,0,N/A,false,false,N/A,N/A,72,46,61,255,"Rol, Bli",1
o29fxw,Lee Soohyun,Checkmate,metal,N/A,18,529,N/A,N/A,0,N/A,false,false,N/A,N/A,41,60,62,233,"Ser, Pur",1
o29ept,Yamcha,Dragon Ball,fire,N/A,7,673,N/A,N/A,0,N/A,false,false,N/A,N/A,60,44,46,274,"Eth, Tem",1
o299qw,Saigiku Jono,Bungou Stray Dogs,metal,N/A,38,1150,N/A,N/A,0,N/A,false,false,N/A,N/A,46,47,55,280,"Dra, Alm",1
o297qj,Sakurako Kujou,Beautiful Bones -Sakurako's Investigation-,void,N/A,8,540,N/A,N/A,0,N/A,false,false,N/A,N/A,58,58,56,240,"Und, Hol",1
o293fe,Anton,RIIZE,earth,N/A,30,1997,N/A,N/A,0,N/A,false,false,N/A,N/A,57,43,67,307,"Roc, Sou",1
o2924u,Hare,Honkai Impact 3rd,light,N/A,10,1604,N/A,N/A,0,N/A,false,false,N/A,N/A,50,53,42,257,"Tri, For",1
o28y3v,Sailor Mars,Sailor Moon,wind,N/A,75,555,N/A,N/A,0,N/A,false,false,N/A,N/A,72,54,46,299,"Rol, Spi",1
o28wtp,Aloy,Horizon Zero Dawn,earth,N/A,28,1730,N/A,N/A,0,N/A,false,false,N/A,N/A,64,40,44,295,"Har, Dru",1
o28p3y,Echidna,Granblue Fantasy,light,N/A,10,919,N/A,N/A,0,N/A,false,false,N/A,N/A,56,46,48,230,"Bel, Spi",1
o280h7,Hyun Cha,Sweet Home,ice,N/A,34,780,N/A,N/A,0,N/A,false,false,N/A,N/A,66,40,41,271,"Ser, Hyp",1
o27u9o,Mai Sakurajima,Bunny Girl Senpai,void,N/A,1611,554,N/A,N/A,0,N/A,false,false,N/A,N/A,44,58,60,267,"Rot, For",1
o27mnk,eaJ,SOLOIST,void,N/A,8,1798,N/A,N/A,0,N/A,false,false,N/A,N/A,54,48,45,259,"Dra, Vor",1
o27f93,Stitch,Lilo & Stitch,earth,N/A,79,1877,N/A,N/A,0,N/A,false,false,N/A,N/A,77,46,68,237,"Bel, Out",1
o27cvg,Harumi Takeda,My Senpai Is Annoying,metal,N/A,13,231,N/A,N/A,0,N/A,false,false,N/A,N/A,45,64,51,252,"Bel, Ven",1
o279b5,Peridot,Land of the Lustrous,wood,N/A,4,934,N/A,N/A,0,N/A,false,false,N/A,N/A,54,50,53,268,"Mys, Mim",1
o270wj,Yuu,Clannad ~After Story~,ice,low,0,91,N/A,N/A,0,N/A,false,false,N/A,N/A,58,57,46,251,"Tau, Ven",1
o25jxz,Il Dottore,Genshin Impact,earth,genshit,166,589,N/A,N/A,0,N/A,false,false,N/A,N/A,45,60,57,262,"Sou, Hol",1
o25fbp,Claude,Mobile Legends,ice,ml,6,1552,N/A,N/A,0,N/A,false,false,N/A,N/A,44,58,53,266,"Dru, Hel",1
o257gh,Romantica Eru,A Returner's Magic Should Be Special,fire,N/A,13,613,N/A,N/A,0,N/A,false,false,N/A,N/A,42,50,55,249,"Mim, Und",1
o2567a,Jun Sazanami,Ensemble Stars!,wood,N/A,27,878,N/A,N/A,0,N/A,false,false,N/A,N/A,59,47,40,252,"Rol, Tim",1
o25410,Nos,The Mystic Archives of Dantalian,earth,low,1,45,N/A,N/A,0,N/A,false,false,N/A,N/A,57,77,41,271,"Dra, Dru",1
o252fj,Yoshi,Treasure,earth,low,15,45,N/A,N/A,0,N/A,false,false,N/A,N/A,40,49,43,250,"Dru, Rot",1
o251bv,Chaewon,IZONE,void,N/A,76,1976,N/A,N/A,0,N/A,false,false,N/A,N/A,50,58,53,267,"Spi, Sou",1
o2494w,Green Heart,Hyperdimension Neptunia,fire,N/A,6,621,N/A,N/A,0,N/A,false,false,N/A,N/A,42,41,48,233,"Bli, Ref",1
o2450s,Chiyo,Ane Naru Mono,metal,fav,114,573,N/A,N/A,0,N/A,false,false,N/A,N/A,47,57,62,277,"Out, Tem",1
o23xgt,Tracer,Overwatch,wood,N/A,30,526,N/A,N/A,0,N/A,false,false,N/A,N/A,58,44,57,252,"Mys, Bod",1
o23v0m,nqrse,Utaite,ice,N/A,33,1730,N/A,N/A,0,N/A,false,false,N/A,N/A,48,43,41,240,"Wil, Spi",1
o23tpm,Ayame Sohma,Fruits Basket,metal,low,24,94,N/A,N/A,0,N/A,false,false,N/A,N/A,56,76,49,242,"Ser, Hol",1
o23por,Runa Yomozuki,Kakegurui,wind,N/A,72,726,N/A,N/A,0,N/A,false,false,N/A,N/A,41,51,41,302,"Cos, Vor",1
o23lyf,Karkat Vantas,Homestuck,light,N/A,20,1718,N/A,N/A,0,N/A,false,false,N/A,N/A,55,51,41,231,"Tim, Bel",1
o23kne,Ran Mitake,BanG Dream!,metal,N/A,73,1549,N/A,N/A,0,N/A,false,false,N/A,N/A,53,52,55,250,"Bel, Tim",1
o23j8g,Chisei Kuzuryu,Paradox Live,light,N/A,20,1455,N/A,N/A,0,N/A,false,false,N/A,N/A,40,58,44,277,"Mys, Und",1
o22p2o,Heimerdinger,Arcane,earth,N/A,6,642,N/A,N/A,0,N/A,false,false,N/A,N/A,59,42,45,239,"Nec, Spi",1
o22m05,Rise Kujikawa,Persona 4,fire,N/A,32,548,N/A,N/A,0,N/A,false,false,N/A,N/A,57,46,44,250,"Wil, Rol",1
o22l1i,Rudo,Gachiakuta,light,N/A,14,957,N/A,N/A,0,N/A,false,false,N/A,N/A,58,42,67,296,"Spi, Tim",1
o22ivp,Sawako Kuronuma,Kimi ni Todoke: From Me to You,wood,N/A,170,1930,N/A,N/A,0,N/A,false,false,N/A,N/A,43,40,47,276,"Pur, Ato",1
o22e22,Beth Greene,The Walking Dead,fire,N/A,8,557,N/A,N/A,0,N/A,false,false,N/A,N/A,41,43,47,259,"Spi, Rol",1
o229qq,Evileye,Overlord II,earth,N/A,15,1658,N/A,N/A,0,N/A,false,false,N/A,N/A,70,47,57,298,"Ser, Rot",1
o21zoh,Allen Walker,D.Gray-man,ice,N/A,103,976,N/A,N/A,0,N/A,false,false,N/A,N/A,51,54,50,299,"Wil, Ato",1
o21xgv,Seris Vritra,The Beginning After The End,metal,N/A,10,902,N/A,N/A,0,N/A,false,false,N/A,N/A,80,47,65,243,"Ven, Bel",1
o21u4k,Zenobia,Fate/Grand Order,light,N/A,85,244,N/A,N/A,0,N/A,false,false,N/A,N/A,57,40,42,302,"Ven, Sou",1
o21t5b,Oboro Shirakumo,My Hero Academia,void,mha,5,693,N/A,N/A,0,N/A,false,false,N/A,N/A,42,43,48,241,"Sou, Tem",1
o21s6i,Shinichi Okazaki,Nana,wood,N/A,30,1224,N/A,N/A,0,N/A,false,false,N/A,N/A,52,59,46,250,"Sha, Roc",1
o21n0p,Jo Taesung,Cherry Blossoms After Winter,void,N/A,54,794,N/A,N/A,0,N/A,false,false,N/A,N/A,50,46,41,239,"For, Hyp",1
o21lct,George Lestrade,Moriarty the Patriot,metal,raid,0,720,N/A,N/A,0,N/A,false,false,N/A,N/A,83,53,60,313,"Dru, Ato",1
o21ja4,Yoshiki Nakameguro,Student Council's Discretion,wood,low,0,89,N/A,N/A,0,N/A,false,false,N/A,N/A,47,52,57,247,"Roc, Eth",1
o21i0h,Lexie Grey,Grey's Anatomy,ice,N/A,11,878,N/A,N/A,0,N/A,false,false,N/A,N/A,51,56,54,248,"Rol, Vor",1
o21dhw,Yozora Mel,Hololive,wind,N/A,34,502,N/A,N/A,0,N/A,false,false,N/A,N/A,44,57,47,253,"Ven, Dru",1
o1zx0w,Taiga Tsunzaki,Blue Lock,void,blue,4,616,N/A,N/A,0,N/A,false,false,N/A,N/A,44,69,56,264,"Nec, Dra",1
o1zw0g,Hajime Kokonoi,Tokyo Revengers,metal,tokyo,68,1564,N/A,N/A,0,N/A,false,false,N/A,N/A,51,52,45,275,"Dru, For",1
o1zuy3,Yoshikage Kira,JoJo's Bizarre Adventure: Diamond is Unbreakable,light,N/A,129,791,N/A,N/A,0,N/A,false,false,N/A,N/A,60,43,51,244,"Ser, Ref",1
o1ztt3,Hamin Park,The Girl from Random Chatting,wind,fav,7,40,N/A,N/A,0,$ax14c,false,true,N/A,N/A,53,46,40,247,"Spi, Cos",1
o1zqwo,Souichi Tsujii,Junji Ito Collection,wind,N/A,37,784,N/A,N/A,0,N/A,false,false,N/A,N/A,57,46,48,292,"Eth, Rot",1
o1zp0b,Akane Sakurada,Castle Town Dandelion,ice,N/A,5,1227,N/A,N/A,0,N/A,false,false,N/A,N/A,56,50,71,266,"Ref, Cos",1
o1zkpi,Tidus,Final Fantasy X,void,N/A,27,1221,N/A,N/A,0,N/A,false,false,N/A,N/A,52,46,52,285,"Mim, Nec",1
o1zipd,Queen,Deltarune,wood,N/A,10,1900,N/A,N/A,0,N/A,false,false,N/A,N/A,43,58,80,232,"Ser, Hyp",1
o1zgxk,Lucifer,Obey Me!,fire,N/A,167,1338,N/A,N/A,0,N/A,false,false,N/A,N/A,79,60,48,241,"Rot, Ser",1
o1z96k,Eunha,GFRIEND,fire,N/A,40,1943,N/A,N/A,0,N/A,false,false,N/A,N/A,52,91,54,265,"Spi, Rot",1
o1yh57,Leedo,ONEUS,ice,N/A,11,1696,N/A,N/A,0,N/A,false,false,N/A,N/A,45,48,46,264,"Tem, Ban",1
o1yca7,Miss Fortune,League of Legends,wind,N/A,40,1878,N/A,N/A,0,N/A,false,false,N/A,N/A,72,51,55,260,"Hel, Hol",1
o1y9vt,Han Seojun,True Beauty,ice,N/A,40,508,N/A,N/A,0,N/A,false,false,N/A,N/A,53,54,40,287,"Ref, Pur",1
o1y5sa,The Cat,Coraline,light,N/A,5,1823,N/A,N/A,0,N/A,false,false,N/A,N/A,68,48,72,253,"Bli, Tri",1
o1y35y,Gunil,Xdinary Heroes,wood,N/A,21,1215,N/A,N/A,0,N/A,false,false,N/A,N/A,54,41,56,285,"Mys, Vor",1
o1xxa8,American Corn Bread,Food Fantasy,fire,N/A,11,562,N/A,N/A,0,N/A,false,false,N/A,N/A,40,45,48,267,"Dra, Mim",1
o1xvoj,Maokai,League of Legends,void,N/A,6,1499,N/A,N/A,0,N/A,false,false,N/A,N/A,53,41,40,330,"Ato, Bod",1
o1xu4p,Douki-Chan,Ganbare Douki Chan,light,N/A,15,923,N/A,N/A,0,N/A,false,false,N/A,N/A,48,52,51,246,"Roc, Spi",1
o1xp89,Linhardt,Fire Emblem: Three Houses,wood,N/A,11,1180,N/A,N/A,0,N/A,false,false,N/A,N/A,43,40,42,232,"Eth, Dra",1
o1xo33,Ikeda Teresa,Nogizaka46,wind,low,0,11,N/A,N/A,0,N/A,false,false,N/A,N/A,51,60,45,233,"Spi, Har",1
o1xmhw,Mashiro,Kep1er,void,N/A,19,1330,N/A,N/A,0,N/A,false,false,N/A,N/A,60,58,47,283,"Tau, Bod",1
o1xlhh,Jiwoo Seo,Eleceed,earth,N/A,84,928,N/A,N/A,0,N/A,false,false,N/A,N/A,78,57,40,282,"Spi, Ban",1
o1x556,Proxima Midnight,Marvel Cinematic Universe,wood,N/A,5,469,N/A,N/A,0,N/A,false,false,N/A,N/A,60,46,42,280,"Har, Alm",1
o1x2ud,Ririka Momobami,Kakegurui,earth,N/A,100,1876,N/A,N/A,0,N/A,false,false,N/A,N/A,40,60,55,275,"Sha, Mim",1
o1x1yi,Nanagami Rin,Blue Archive,void,N/A,9,1079,N/A,N/A,0,N/A,false,false,N/A,N/A,48,40,48,257,"Spi, Ref",1
o1wyya,Polly Geist,Monster Prom Series,void,N/A,6,559,N/A,N/A,0,N/A,false,false,N/A,N/A,57,50,51,250,"Tim, Tem",1
o1wsje,Maki Kuwana,Blue Period,metal,N/A,27,1792,N/A,N/A,0,N/A,false,false,N/A,N/A,40,51,53,234,"Pur, Rol",1
o1wq1p,Natto,Food Fantasy,ice,N/A,19,1870,N/A,N/A,0,N/A,false,false,N/A,N/A,56,40,49,319,"Cos, Tri",1
o1wmls,Irumi,Welcome to Demon School! Iruma-kun,void,N/A,9,722,N/A,N/A,0,N/A,false,false,N/A,N/A,41,54,58,245,"Rol, Ven",1
o1wlgx,Chun-Li,Street Fighter,light,N/A,51,1808,N/A,N/A,0,N/A,false,false,N/A,N/A,54,45,50,262,"Har, Hyp",1
o1wkgb,Saeko Busujima,High School of the Dead,wood,N/A,116,270,N/A,N/A,0,N/A,false,false,N/A,N/A,52,41,59,291,"Ser, Ato",1
o1wi26,Aza Toma,Hell's Paradise: Jigokuraku,fire,gabimaru,11,755,N/A,N/A,0,N/A,false,false,N/A,N/A,45,57,53,253,"Alm, For",1
o1wgoo,Satowa Houzuki,Kono Oto Tomare!: Sounds of Life,fire,N/A,16,1816,N/A,N/A,0,N/A,false,false,N/A,N/A,43,49,53,249,"Spi, Eth",1
o1vfwh,Arthur,Fire Emblem: Genealogy of the Holy War,fire,low,0,89,N/A,N/A,0,N/A,false,false,N/A,N/A,57,50,44,236,"Pur, Spi",1
o1vekl,Shion Madarame,Tokyo Revengers,void,tokyo,10,1794,N/A,N/A,0,N/A,false,false,N/A,N/A,58,49,49,236,"Vor, Ban",1
o1vbf5,Kuki Shinobu,Genshin Impact,ice,genshit,117,1040,N/A,N/A,0,N/A,false,false,N/A,N/A,57,43,55,295,"Har, Bel",1
o1v6mo,Pollux,Arcana Twilight,void,N/A,4,1804,N/A,N/A,0,N/A,false,false,N/A,N/A,72,51,57,250,"Rot, Ban",1
o1v5ek,Purah,The Legend of Zelda: Breath of the Wild,wind,N/A,21,973,N/A,N/A,0,N/A,false,false,N/A,N/A,60,47,44,231,"Tau, Ban",1
o1v1jx,YOHIOloid,Vocaloid,light,N/A,5,784,N/A,N/A,0,N/A,false,false,N/A,N/A,56,46,42,238,"Nec, Sou",1
o1uumh,Jhin,League of Legends,wind,N/A,45,849,N/A,N/A,0,N/A,false,false,N/A,N/A,58,52,50,247,"Bel, Wil",1
o1uoi8,Qu - Pavo,Punishing: Gray Raven,fire,N/A,16,1747,N/A,N/A,0,N/A,false,false,N/A,N/A,59,46,47,295,"Spi, Bel",1
o1ujdl,Marius von Hagen,Tears of Themis,ice,N/A,107,470,N/A,N/A,0,N/A,false,false,N/A,N/A,53,42,52,298,"Spi, Har",1
o1uh57,Noelle,Genshin Impact,metal,genshit,107,1297,N/A,N/A,0,N/A,false,false,N/A,N/A,55,42,51,343,"Mys, Roc",1
o1ug0v,Laito Sakamaki,Diabolik Lovers,earth,N/A,17,587,N/A,N/A,0,N/A,false,false,N/A,N/A,44,57,47,273,"Dra, Ato",1
o1uemb,Haru,7 Fates: Chakho,earth,N/A,9,1164,N/A,N/A,0,N/A,false,false,N/A,N/A,58,55,45,230,"Bod, Eth",1
o1u8bz,Ayano,Crush Crush,ice,N/A,4,1646,N/A,N/A,0,N/A,false,false,N/A,N/A,45,48,53,268,"Ban, Ser",1
o1u3hs,Luke,Obey Me!,metal,N/A,29,619,N/A,N/A,0,N/A,false,false,N/A,N/A,57,56,41,319,"Rol, Hyp",1
o1u0yf,Aqua,KonoSuba: God's Blessing on This Wonderful World!,wood,N/A,361,1636,N/A,N/A,0,N/A,false,false,N/A,N/A,49,41,55,274,"Mim, Eth",1
o1t816,Roze,Call of Duty,metal,N/A,13,1951,N/A,N/A,0,N/A,false,false,N/A,N/A,51,43,59,241,"Bod, Har",1
o1t1lq,Mikhail,The Case Study of Vanitas,light,N/A,8,524,N/A,N/A,0,N/A,false,false,N/A,N/A,56,57,47,231,"Dru, Wil",1
o1t02d,Shizuka Mikazuki,Zom 100: Bucket List of the Dead,metal,N/A,84,1778,N/A,N/A,0,N/A,false,false,N/A,N/A,46,40,52,234,"Rot, For",1
o1sw8g,Takashi Komuro,High School of the Dead,fire,N/A,5,1103,N/A,N/A,0,N/A,false,false,N/A,N/A,47,49,59,300,"Nec, Rot",1
o1sq0e,Yuki Tsukumo,Jujutsu Kaisen,earth,jjk,91,621,N/A,N/A,0,N/A,false,false,N/A,N/A,93,41,46,231,"Nec, Bod",1
o1sa54,Crona,Soul Eater,light,N/A,103,717,N/A,N/A,0,N/A,false,false,N/A,N/A,46,44,44,258,"Tim, Alm",1
o1s8j1,Ouka Makusawa,The Cafe Terrace and Its Goddesses,ice,N/A,10,851,N/A,N/A,0,N/A,false,false,N/A,N/A,54,58,44,232,"Alm, Ban",1
o1s78k,Oryou,Fate/Grand Order,wind,N/A,5,1453,N/A,N/A,0,N/A,false,false,N/A,N/A,49,78,70,243,"Mim, Bli, Hyp",3
o1rw2h,Lu Bu,Dynasty Warriors,void,N/A,15,623,N/A,N/A,0,N/A,false,false,N/A,N/A,41,58,49,270,"Har, Bel",1
o1ruvi,Olaf,Frozen,wind,N/A,10,913,N/A,N/A,0,N/A,false,false,N/A,N/A,44,60,40,243,"For, Dru",1
o1rqgu,Yoimiya,Genshin Impact,fire,genshit,439,1715,N/A,N/A,0,N/A,false,false,N/A,N/A,57,47,63,270,"Tim, Vis",1
o1rknb,Oda Nobunaga,Fate/Grand Order,wood,N/A,56,595,N/A,N/A,0,N/A,false,false,N/A,N/A,44,48,43,272,"Dra, Mim",1
o1rgkv,Firentia,Echocalypse,void,low,0,70,N/A,N/A,0,N/A,false,false,N/A,N/A,79,60,60,240,"Rol, Vor",1
o1pzyq,Kotoka Torahime,Nijisanji EN,wood,N/A,17,1689,N/A,N/A,0,N/A,false,false,N/A,N/A,69,46,55,279,"Spi, Vis",1
o1pyys,Asahina Mafuyu,Project SEKAI,earth,N/A,298,1516,N/A,N/A,0,N/A,false,false,N/A,N/A,44,41,50,297,"For, Hyp",1
o1ow3j,Neito Monoma,My Hero Academia,wind,mha,17,917,N/A,N/A,0,N/A,false,false,N/A,N/A,56,60,49,302,"Tem, Hol",1
o1oskz,Gyokuyou,The Apothecary Diaries,ice,fav,24,1687,N/A,N/A,0,N/A,false,false,N/A,N/A,60,52,45,258,"Spi, Ref",1
o1oqqn,Nico Robin,One Piece,light,N/A,1328,553,N/A,N/A,0,N/A,false,false,N/A,N/A,68,56,52,266,"Roc, Hol",1
o1oo7p,Caeldori,Fire Emblem Fates,earth,N/A,7,892,N/A,N/A,0,N/A,false,false,N/A,N/A,69,58,40,249,"Tri, Sou",1
o1okdw,Kohaku Oukawa,Ensemble Stars!,fire,N/A,31,521,N/A,N/A,0,N/A,false,false,N/A,N/A,42,68,41,280,"Bel, Mys",1
o1ob7b,Seo Yoonseul,The Third Ending,metal,N/A,19,514,N/A,N/A,0,N/A,false,false,N/A,N/A,57,58,43,274,"Spi, Nec",1
o1nvge,Sofia Bulga,Tsukimichi: Moonlit Fantasy,ice,N/A,35,1500,N/A,N/A,0,N/A,false,false,N/A,N/A,52,41,54,274,"Rot, Ven",1
o1nnmi,Mococo Abyssgard,Hololive EN,metal,N/A,96,1794,N/A,N/A,0,N/A,false,false,N/A,N/A,41,57,42,293,"Bel, Ref",1
o1nevb,Hyunjin,Stray Kids,void,N/A,394,709,N/A,N/A,0,N/A,false,false,N/A,N/A,44,47,58,255,"Mim, Nec",1
o1ndsi,The8,Seventeen,earth,N/A,135,596,N/A,N/A,0,N/A,false,false,N/A,N/A,42,60,56,280,"Bel, Tri",1
o1nc7n,Vegeta,Dragon Ball,metal,N/A,325,1303,N/A,N/A,0,N/A,false,false,N/A,N/A,47,58,41,260,"Rot, Bel",1
